onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.224	n/a	612	video_start	81
118.618	n/a	59309	video_stop	101
119.208	n/a	59604	break cnt	break cnt
152.386	n/a	76193	9999	9999
