Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC589YMB,78394,19,1,n/a
NDARAC853CR6,198137,22,1,n/a
NDARAH239PGG,100170,20,1,n/a
NDARAL897CYV,114068,24,1,n/a
NDARAN160GUF,122343,14,1,n/a
NDARAP049KXJ,78817,20,1,n/a
NDARAP457WB5,87169,61,1,n/a
NDARAU939WUK,NaN,NaN,0,n/a
NDARAW216PM7,164722,29,1,n/a
NDARAX075WL9,NaN,NaN,0,n/a
NDARAX722PKY,89643,11,1,n/a
NDARAZ068TNJ,NaN,NaN,0,n/a
NDARBA004KBT,85744,22,1,n/a
NDARBD328NUQ,80164,29,1,n/a
NDARBD992CH7,NaN,NaN,0,n/a
NDARBE719PMB,78392,13,1,n/a
NDARBF042LDM,84668,28,1,n/a
NDARBH019KPD,76995,26,1,n/a
NDARBH728DFK,80391,23,1,n/a
NDARBL170XJX,NaN,NaN,0,n/a
NDARBM370JCB,82492,24,1,n/a
NDARBP398JHL,NaN,NaN,0,n/a
NDARBR533KJZ,NaN,NaN,0,n/a
NDARBU183TDJ,81891,24,1,n/a
NDARBW268XPY,NaN,NaN,0,n/a
NDARBW971DCW,105469,9,1,n/a
NDARBZ444ZHK,215388,22,1,n/a
NDARCB305AFY,NaN,NaN,0,n/a
NDARCC620ZFT,155311,15,1,n/a
NDARCD182XT1,80594,22,1,n/a
NDARCD453JG4,104918,18,1,n/a
NDARCE162VRB,NaN,NaN,0,n/a
NDARCK113CJM,162527,18,1,n/a
NDARCL253KU1,NaN,NaN,0,n/a
NDARCP073AFY,98296,23,1,n/a
NDARCP452ZVH,121294,17,1,n/a
NDARCT277WK9,NaN,NaN,0,n/a
NDARCW058DP8,NaN,NaN,0,n/a
NDARCX021XWF,NaN,NaN,0,n/a
NDARDB033FW5,NaN,NaN,0,n/a
NDARDH214UVC,124263,19,1,n/a
NDARDH220WVH,NaN,NaN,0,n/a
NDARDK794WV3,78070,29,1,n/a
NDARDL377ZT7,120740,23,1,n/a
NDARDL389KT5,NaN,NaN,0,n/a
NDARDR103FJQ,NaN,NaN,0,n/a
NDARDR304HHJ,102944,24,1,n/a
NDARDU314YVY,145740,14,1,n/a
NDARDX173WLD,NaN,NaN,0,n/a
NDAREA730YXX,81945,24,1,n/a
NDAREG350WZ4,NaN,NaN,0,n/a
NDAREL0366HL,80669,14,1,n/a
NDAREL767XXM,209332,16,1,n/a
NDAREP061MTY,118492,23,1,n/a
NDARET484TTP,NaN,NaN,0,n/a
NDAREU890CYJ,82269,27,1,n/a
NDAREW557WZM,89816,13,1,n/a
NDAREW594DC5,NaN,NaN,0,n/a
NDARFA358RJJ,NaN,NaN,0,n/a
NDARFB146TG0,77770,27,1,n/a
NDARFC694PW2,NaN,NaN,0,n/a
NDARFJ372JDJ,NaN,NaN,0,n/a
NDARFJ488VPT,NaN,NaN,0,n/a
NDARFN636ZYB,103442,11,1,n/a
NDARFP841PDJ,NaN,NaN,0,n/a
NDARFR445XKP,83017,18,1,n/a
NDARFR601RDQ,NaN,NaN,0,n/a
NDARFT698LLU,78267,27,1,n/a
NDARGC157LYY,81170,18,1,n/a
NDARGC407NV7,NaN,NaN,0,n/a
NDARGE643MYU,81344,25,1,n/a
NDARGG058DYF,NaN,NaN,0,n/a
NDARGG423UMK,NaN,NaN,0,n/a
NDARGJ392ACY,99642,17,1,n/a
NDARGJ653MG2,NaN,NaN,0,n/a
NDARGM240YJM,83294,19,1,n/a
NDARGU126KC2,84894,25,1,n/a
NDARGV455JV1,79846,39,1,n/a
NDARGW180RV4,84269,14,1,n/a
NDARGX161LRM,NaN,NaN,0,n/a
NDARGY559UL3,83668,32,1,n/a
NDARGY639ANB,80595,17,1,n/a
NDARHB261JMG,94721,17,1,n/a
NDARHC426PAW,NaN,NaN,0,n/a
NDARHD546PDX,NaN,NaN,0,n/a
NDARHE772FWW,85239,29,1,n/a
NDARHE896MYM,78068,27,1,n/a
NDARHF854JX7,105020,15,1,n/a
NDARHM282EJ4,80644,27,1,n/a
NDARHN386FXX,105266,23,1,n/a
NDARHR484PZP,79344,14,1,n/a
NDARHR690ZAM,98619,23,1,n/a
NDARHT403JJJ,NaN,NaN,0,n/a
NDARHT524ET0,83668,12,1,n/a
NDARHV260FPW,NaN,NaN,0,n/a
NDARHV358ZCU,NaN,NaN,0,n/a
NDARHV423JV3,NaN,NaN,0,n/a
NDARHV885JFU,82218,16,1,n/a
NDARHW808VDT,NaN,NaN,0,n/a
NDARJA356XHT,NaN,NaN,0,n/a
NDARJD704KEM,82021,12,1,n/a
NDARJH773JTJ,144789,9,1,n/a
NDARJJ173BRX,156159,20,1,n/a
NDARJJ345VHW,NaN,NaN,0,n/a
NDARJK995KMG,80896,13,1,n/a
NDARJL025LWZ,85289,22,1,n/a
NDARJR437DJH,81668,24,1,n/a
NDARJW888AJ2,144814,14,1,n/a
NDARJW989EM6,NaN,NaN,0,n/a
NDARKB712GAP,85391,33,1,n/a
NDARKH168MC1,NaN,NaN,0,n/a
NDARKL053DWW,80544,29,1,n/a
NDARKM805EFA,80919,26,1,n/a
NDARKM823HJ7,NaN,NaN,0,n/a
NDARKR391CMV,81067,18,1,n/a
NDARLC770YL9,NaN,NaN,0,n/a
NDARLE282UHJ,82592,30,1,n/a
NDARLJ472DLM,80619,9,1,n/a
NDARLK690ZK9,NaN,NaN,0,n/a
NDARLL181EGQ,NaN,NaN,0,n/a
NDARLL572UP2,90969,14,1,n/a
NDARLM877UZM,83195,24,1,n/a
NDARLR586MPX,85916,14,1,n/a
NDARLY465LNP,77096,25,1,n/a
NDARLY867ZD4,131289,32,1,n/a
NDARMA629XDR,102992,27,1,n/a
NDARMD987YR6,313266,8,1,n/a
NDARMK046ZRK,80643,13,1,n/a
NDARMK100DJR,102893,15,1,n/a
NDARMT575KF6,79870,15,1,n/a
NDARMU280FXT,NaN,NaN,0,n/a
NDARMZ936WYB,NaN,NaN,0,n/a
NDARNA055LLN,87846,36,1,n/a
NDARNB032ZLC,82819,23,1,n/a
NDARNB738TM9,80068,26,1,n/a
NDARNC287MK5,NaN,NaN,0,n/a
NDARNH170TJU,NaN,NaN,0,n/a
NDARNH285EWA,NaN,NaN,0,n/a
NDARNH766CU7,87816,18,1,n/a
NDARNJ950EFG,NaN,NaN,0,n/a
NDARNM838ABN,85721,13,1,n/a
NDARNN042YCH,NaN,NaN,0,n/a
NDARNT277FMR,86942,11,1,n/a
NDARNX477HZ4,85470,16,1,n/a
NDARNX562GP3,86445,24,1,n/a
NDARNZ433DDH,86365,28,1,n/a
NDARPD572XRC,NaN,NaN,0,n/a
NDARPE623MBW,NaN,NaN,0,n/a
NDARPE838DC5,80219,14,1,n/a
NDARPF362VH8,83520,13,1,n/a
NDARPH105ZFF,NaN,NaN,0,n/a
NDARPK337CLE,81319,15,1,n/a
NDARPL440BX5,NaN,NaN,0,n/a
NDARPL651MD5,NaN,NaN,0,n/a
NDARPM172XGD,77871,13,1,n/a
NDARPR799VX4,90819,15,1,n/a
NDARPT417LW6,80020,33,1,n/a
NDARPU981GWF,80648,19,1,n/a
NDARPV412JEN,77844,34,1,n/a
NDARPW746FWF,79970,36,1,n/a
NDARPX661BF1,NaN,NaN,0,n/a
NDARPY302MV9,81494,26,1,n/a
NDARRL379BET,103942,25,1,n/a
NDARRR464UTB,NaN,NaN,0,n/a
NDARRR633WLE,NaN,NaN,0,n/a
NDARRW481GFE,96740,12,1,n/a
NDARRW536ZM2,NaN,NaN,0,n/a
NDARRX138MLG,NaN,NaN,0,n/a
NDARRY792KY1,NaN,NaN,0,n/a
NDARTA920XFC,77146,31,1,n/a
NDARTB003FDD,102242,11,1,n/a
NDARTE553VC1,79745,31,1,n/a
NDARTF079JGU,92795,22,1,n/a
NDARTK524HRR,NaN,NaN,0,n/a
NDARTK667PGK,77142,39,1,n/a
NDARTL878RZ2,NaN,NaN,0,n/a
NDARTP307VUC,NaN,NaN,0,n/a
NDARTV480WBU,NaN,NaN,0,n/a
NDARTW567YUQ,NaN,NaN,0,n/a
NDARUB119BLT,NaN,NaN,0,n/a
NDARUE605HGP,NaN,NaN,0,n/a
NDARUF170ABA,229878,24,1,n/a
NDARUF850XKH,NaN,NaN,0,n/a
NDARUH536DUK,82193,33,1,n/a
NDARUL160DMT,107789,22,1,n/a
NDARUL290YKN,82294,14,1,n/a
NDARUL636NGK,NaN,NaN,0,n/a
NDARUL694GYN,NaN,NaN,0,n/a
NDARUM721FCJ,86243,28,1,n/a
NDARUT880HVY,81444,26,1,n/a
NDARUU314RH7,NaN,NaN,0,n/a
NDARUU939VRT,NaN,NaN,0,n/a
NDARUX187JTB,85219,25,1,n/a
NDARUX911VE1,82794,24,1,n/a
NDARUY024RVP,79320,20,1,n/a
NDARUY825AKX,100396,24,1,n/a
NDARVB587ECK,83170,17,1,n/a
NDARVB727UJC,NaN,NaN,0,n/a
NDARVF852TZ4,79370,22,1,n/a
NDARVG777EUZ,124892,20,1,n/a
NDARVN020FRK,NaN,NaN,0,n/a
NDARVU416CR6,NaN,NaN,0,n/a
NDARWA606FWB,NaN,NaN,0,n/a
NDARWF514TW5,82336,47,1,n/a
NDARWF593BNF,119739,17,1,n/a
NDARWL656URE,NaN,NaN,0,n/a
NDARWN739ED2,NaN,NaN,0,n/a
NDARWP157RYM,109566,23,1,n/a
NDARWP458FH7,95068,20,1,n/a
NDARWV769JM7,76968,24,1,n/a
NDARWZ115KC6,NaN,NaN,0,n/a
NDARXC055JGA,NaN,NaN,0,n/a
NDARXG961UAB,NaN,NaN,0,n/a
NDARXJ896XFC,NaN,NaN,0,n/a
NDARXK893KLX,167481,15,1,n/a
NDARXL801JVG,NaN,NaN,0,n/a
NDARXT196WPG,79271,33,1,n/a
NDARXV209WYA,121764,20,1,n/a
NDARXV291ATY,90418,24,1,n/a
NDARXW276NXN,NaN,NaN,0,n/a
