Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC589YMB,82967,4,1,n/a
NDARAC853CR6,83769,4,1,n/a
NDARAH239PGG,82392,4,1,n/a
NDARAL897CYV,82403,4,1,n/a
NDARAN160GUF,83313,4,1,n/a
NDARAP049KXJ,82397,4,1,n/a
NDARAP457WB5,83302,4,1,n/a
NDARAU939WUK,82285,4,1,n/a
NDARAW216PM7,83305,4,1,n/a
NDARAX075WL9,82369,4,1,n/a
NDARAX722PKY,82389,4,1,n/a
NDARAZ068TNJ,82382,4,1,n/a
NDARBA004KBT,82413,4,1,n/a
NDARBD328NUQ,82406,4,1,n/a
NDARBD992CH7,82355,4,1,n/a
NDARBE719PMB,1532,2,0,n/a
NDARBF042LDM,83352,4,1,n/a
NDARBH019KPD,83293,4,1,n/a
NDARBH728DFK,82285,4,1,n/a
NDARBL170XJX,82394,4,1,n/a
NDARBM370JCB,82420,4,1,n/a
NDARBP398JHL,82394,4,1,n/a
NDARBR533KJZ,82481,4,1,n/a
NDARBU183TDJ,82392,4,1,n/a
NDARBW268XPY,83350,4,1,n/a
NDARBW971DCW,82518,4,1,n/a
NDARBZ444ZHK,82477,4,1,n/a
NDARCB305AFY,82407,4,1,n/a
NDARCC620ZFT,82692,4,1,n/a
NDARCD182XT1,82360,4,1,n/a
NDARCD453JG4,82260,4,1,n/a
NDARCE162VRB,82422,4,1,n/a
NDARCK113CJM,82397,4,1,n/a
NDARCL253KU1,83267,3,1,n/a
NDARCP073AFY,101706,5,1,n/a
NDARCP452ZVH,83276,4,1,n/a
NDARCT277WK9,82375,4,1,n/a
NDARCW058DP8,83331,4,1,n/a
NDARCX021XWF,82391,4,1,n/a
NDARDB033FW5,82374,4,1,n/a
NDARDH214UVC,82265,4,1,n/a
NDARDH220WVH,82686,4,1,n/a
NDARDK794WV3,83342,4,1,n/a
NDARDL377ZT7,82399,4,1,n/a
NDARDL389KT5,83273,4,1,n/a
NDARDR103FJQ,82386,4,1,n/a
NDARDR304HHJ,180036,10,1,n/a
NDARDU314YVY,90219,5,1,n/a
NDARDX173WLD,82418,4,1,n/a
NDAREA730YXX,83350,4,1,n/a
NDAREG350WZ4,82393,4,1,n/a
NDAREL0366HL,82414,4,1,n/a
NDAREL767XXM,82261,4,1,n/a
NDAREP061MTY,82411,4,1,n/a
NDARET484TTP,82404,4,1,n/a
NDAREU890CYJ,NaN,NaN,0,n/a
NDAREW557WZM,236182,10,1,n/a
NDAREW594DC5,83327,4,1,n/a
NDARFA358RJJ,82432,4,1,n/a
NDARFB146TG0,82358,4,1,n/a
NDARFC694PW2,83213,4,1,n/a
NDARFJ372JDJ,102545,5,1,n/a
NDARFJ488VPT,82430,4,1,n/a
NDARFN636ZYB,82429,4,1,n/a
NDARFP841PDJ,83280,4,1,n/a
NDARFR445XKP,82370,4,1,n/a
NDARFR601RDQ,82402,4,1,n/a
