Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAC589YMB,163864,109,1,n/a
NDARAC853CR6,179888,109,1,n/a
NDARAH239PGG,NaN,NaN,0,n/a
NDARAL897CYV,142791,109,1,n/a
NDARAN160GUF,NaN,NaN,0,n/a
NDARAP049KXJ,179713,109,1,n/a
NDARAP457WB5,133816,109,1,n/a
NDARAU939WUK,NaN,NaN,0,n/a
NDARAW216PM7,NaN,NaN,0,n/a
NDARAX075WL9,NaN,NaN,0,n/a
NDARAX722PKY,NaN,NaN,0,n/a
NDARAZ068TNJ,126693,109,1,n/a
NDARBA004KBT,195113,109,1,n/a
NDARBD328NUQ,170262,109,1,n/a
NDARBD992CH7,NaN,NaN,0,n/a
NDARBE719PMB,NaN,NaN,0,n/a
NDARBF042LDM,126492,109,1,n/a
NDARBH019KPD,NaN,NaN,0,n/a
NDARBH728DFK,203507,109,1,n/a
NDARBL170XJX,169717,109,1,n/a
NDARBM370JCB,214033,109,1,n/a
NDARBP398JHL,127467,109,1,n/a
NDARBR533KJZ,134889,109,1,n/a
NDARBU183TDJ,NaN,NaN,0,n/a
NDARBW268XPY,NaN,NaN,0,n/a
NDARBW971DCW,NaN,NaN,0,n/a
NDARBZ444ZHK,NaN,NaN,0,n/a
NDARCB305AFY,167864,109,1,n/a
NDARCC620ZFT,183633,109,1,n/a
NDARCD182XT1,190586,109,1,n/a
NDARCD453JG4,164410,109,1,n/a
NDARCE162VRB,NaN,NaN,0,n/a
NDARCK113CJM,NaN,NaN,0,n/a
NDARCL253KU1,NaN,NaN,0,n/a
NDARCP073AFY,153067,109,1,n/a
NDARCP452ZVH,NaN,NaN,0,n/a
NDARCT277WK9,NaN,NaN,0,n/a
NDARCW058DP8,NaN,NaN,0,n/a
NDARCX021XWF,132041,109,1,n/a
NDARDB033FW5,139264,109,1,n/a
NDARDH214UVC,NaN,NaN,0,n/a
NDARDH220WVH,NaN,NaN,0,n/a
NDARDK794WV3,118093,109,1,n/a
NDARDL377ZT7,191662,109,1,n/a
NDARDL389KT5,150590,109,1,n/a
NDARDR103FJQ,147739,109,1,n/a
NDARDR304HHJ,NaN,NaN,0,n/a
NDARDU314YVY,NaN,NaN,0,n/a
NDARDX173WLD,142113,109,1,n/a
NDAREA730YXX,NaN,NaN,0,n/a
NDAREG350WZ4,NaN,NaN,0,n/a
NDAREL0366HL,NaN,NaN,0,n/a
NDAREL767XXM,NaN,NaN,0,n/a
NDAREP061MTY,NaN,NaN,0,n/a
NDARET484TTP,128964,109,1,n/a
NDAREU890CYJ,137942,109,1,n/a
NDAREW557WZM,NaN,NaN,0,n/a
NDAREW594DC5,NaN,NaN,0,n/a
NDARFA358RJJ,224071,125,1,n/a
NDARFB146TG0,153916,109,1,n/a
NDARFC694PW2,NaN,NaN,0,n/a
NDARFJ372JDJ,NaN,NaN,0,n/a
NDARFJ488VPT,119619,109,1,n/a
NDARFN636ZYB,NaN,NaN,0,n/a
NDARFP841PDJ,132364,109,1,n/a
NDARFR445XKP,131789,109,1,n/a
NDARFR601RDQ,NaN,NaN,0,n/a
NDARFT698LLU,132887,109,1,n/a
NDARGC157LYY,NaN,NaN,0,n/a
NDARGC407NV7,NaN,NaN,0,n/a
NDARGE643MYU,NaN,NaN,0,n/a
NDARGG058DYF,148664,109,1,n/a
NDARGG423UMK,NaN,NaN,0,n/a
NDARGJ392ACY,182813,109,1,n/a
NDARGJ653MG2,126617,109,1,n/a
NDARGM240YJM,NaN,NaN,0,n/a
NDARGU126KC2,147040,109,1,n/a
NDARGV455JV1,113118,109,1,n/a
NDARGW180RV4,NaN,NaN,0,n/a
NDARGX161LRM,163716,109,1,n/a
NDARGY559UL3,146966,109,1,n/a
NDARGY639ANB,NaN,NaN,0,n/a
NDARHB261JMG,NaN,NaN,0,n/a
NDARHC426PAW,NaN,NaN,0,n/a
NDARHD546PDX,146641,109,1,n/a
NDARHE772FWW,139642,109,1,n/a
NDARHE896MYM,117219,109,1,n/a
NDARHF854JX7,NaN,NaN,0,n/a
NDARHM282EJ4,163539,109,1,n/a
NDARHN386FXX,NaN,NaN,0,n/a
NDARHR484PZP,NaN,NaN,0,n/a
NDARHR690ZAM,523094,109,1,n/a
NDARHT403JJJ,138741,109,1,n/a
NDARHT524ET0,NaN,NaN,0,n/a
NDARHV260FPW,NaN,NaN,0,n/a
NDARHV358ZCU,NaN,NaN,0,n/a
NDARHV423JV3,NaN,NaN,0,n/a
NDARHV885JFU,NaN,NaN,0,n/a
NDARHW808VDT,213387,109,1,n/a
NDARJA356XHT,126815,109,1,n/a
NDARJD704KEM,NaN,NaN,0,n/a
NDARJH773JTJ,362224,109,1,n/a
NDARJJ173BRX,NaN,NaN,0,n/a
NDARJJ345VHW,139290,109,1,n/a
NDARJK995KMG,216610,109,1,n/a
NDARJL025LWZ,NaN,NaN,0,n/a
NDARJR437DJH,125313,109,1,n/a
NDARJW888AJ2,145114,109,1,n/a
NDARJW989EM6,143765,109,1,n/a
NDARKB712GAP,135686,109,1,n/a
NDARKH168MC1,110018,109,1,n/a
NDARKL053DWW,149064,109,1,n/a
NDARKM805EFA,145686,109,1,n/a
NDARKM823HJ7,NaN,NaN,0,n/a
NDARKR391CMV,153162,109,1,n/a
NDARLC770YL9,NaN,NaN,0,n/a
NDARLE282UHJ,145793,109,1,n/a
NDARLJ472DLM,NaN,NaN,0,n/a
NDARLK690ZK9,NaN,NaN,0,n/a
NDARLL181EGQ,NaN,NaN,0,n/a
NDARLL572UP2,138689,109,1,n/a
NDARLM877UZM,171088,109,1,n/a
NDARLR586MPX,135586,109,1,n/a
NDARLY465LNP,170713,109,1,n/a
NDARLY867ZD4,191633,109,1,n/a
NDARMA629XDR,150117,109,1,n/a
NDARMD987YR6,NaN,NaN,0,n/a
NDARMK046ZRK,182865,109,1,n/a
NDARMK100DJR,NaN,NaN,0,n/a
NDARMT575KF6,NaN,NaN,0,n/a
NDARMU280FXT,NaN,NaN,0,n/a
NDARMZ936WYB,NaN,NaN,0,n/a
NDARNA055LLN,126790,109,1,n/a
NDARNB032ZLC,146943,109,1,n/a
NDARNB738TM9,151815,109,1,n/a
NDARNC287MK5,NaN,NaN,0,n/a
NDARNH170TJU,152814,109,1,n/a
NDARNH285EWA,152666,109,1,n/a
NDARNH766CU7,NaN,NaN,0,n/a
NDARNJ950EFG,NaN,NaN,0,n/a
NDARNM838ABN,NaN,NaN,0,n/a
NDARNN042YCH,165490,109,1,n/a
NDARNT277FMR,NaN,NaN,0,n/a
NDARNX477HZ4,146965,109,1,n/a
NDARNX562GP3,311327,109,1,n/a
NDARNZ433DDH,134591,109,1,n/a
NDARPD572XRC,123641,109,1,n/a
NDARPE623MBW,NaN,NaN,0,n/a
NDARPE838DC5,NaN,NaN,0,n/a
NDARPF362VH8,NaN,NaN,0,n/a
NDARPH105ZFF,146016,109,1,n/a
NDARPK337CLE,NaN,NaN,0,n/a
NDARPL440BX5,144490,109,1,n/a
NDARPL651MD5,141713,109,1,n/a
NDARPM172XGD,NaN,NaN,0,n/a
NDARPR799VX4,NaN,NaN,0,n/a
NDARPT417LW6,145967,109,1,n/a
NDARPU981GWF,NaN,NaN,0,n/a
NDARPV412JEN,157339,109,1,n/a
NDARPW746FWF,157063,109,1,n/a
NDARPX661BF1,NaN,NaN,0,n/a
NDARPY302MV9,135166,109,1,n/a
NDARRL379BET,140290,109,1,n/a
NDARRR464UTB,165487,109,1,n/a
NDARRR633WLE,113566,109,1,n/a
