onset	duration	sample	value	event_code	feedback
0	n/a	0	right_target	9	n/a
104.444	n/a	52222	contrastChangeB2_start	95	n/a
110.472	n/a	55236	contrastTrial_start	5	n/a
116.484	n/a	58242	right_target	9	n/a
118.752	n/a	59376	right_buttonPress	13	smiley_face
118.884	n/a	59442	contrastTrial_start	5	n/a
123.282	n/a	61641	right_target	9	n/a
125.684	n/a	62842	contrastTrial_start	5	n/a
126.154	n/a	63077	right_buttonPress	13	non_target
128.484	n/a	64242	right_target	9	n/a
130.804	n/a	65402	right_buttonPress	13	smiley_face
130.884	n/a	65442	contrastTrial_start	5	n/a
136.884	n/a	68442	left_target	8	n/a
138.984	n/a	69492	left_buttonPress	12	smiley_face
139.284	n/a	69642	contrastTrial_start	5	n/a
143.684	n/a	71842	left_target	8	n/a
146.084	n/a	73042	contrastTrial_start	5	n/a
146.124	n/a	73062	left_buttonPress	12	non_target
152.084	n/a	76042	right_target	9	n/a
154.204	n/a	77102	right_buttonPress	13	smiley_face
154.484	n/a	77242	contrastTrial_start	5	n/a
158.884	n/a	79442	right_target	9	n/a
161.284	n/a	80642	contrastTrial_start	5	n/a
164.084	n/a	82042	right_target	9	n/a
166.214	n/a	83107	right_buttonPress	13	smiley_face
166.484	n/a	83242	contrastTrial_start	5	n/a
169.284	n/a	84642	left_target	8	n/a
171.684	n/a	85842	contrastTrial_start	5	n/a
171.914	n/a	85957	left_buttonPress	12	non_target
176.084	n/a	88042	left_target	8	n/a
178.084	n/a	89042	left_buttonPress	12	smiley_face
178.484	n/a	89242	contrastTrial_start	5	n/a
182.886	n/a	91443	right_target	9	n/a
184.656	n/a	92328	right_buttonPress	13	smiley_face
185.284	n/a	92642	contrastTrial_start	5	n/a
189.686	n/a	94843	right_target	9	n/a
192.086	n/a	96043	contrastTrial_start	5	n/a
198.086	n/a	99043	right_target	9	n/a
200.486	n/a	100243	contrastTrial_start	5	n/a
206.486	n/a	103243	left_target	8	n/a
208.656	n/a	104328	left_buttonPress	12	smiley_face
208.886	n/a	104443	contrastTrial_start	5	n/a
214.886	n/a	107443	left_target	8	n/a
217.286	n/a	108643	contrastTrial_start	5	n/a
220.086	n/a	110043	right_target	9	n/a
221.936	n/a	110968	right_buttonPress	13	smiley_face
222.486	n/a	111243	contrastTrial_start	5	n/a
226.886	n/a	113443	left_target	8	n/a
228.766	n/a	114383	left_buttonPress	12	smiley_face
229.286	n/a	114643	contrastTrial_start	5	n/a
232.086	n/a	116043	left_target	8	n/a
234.416	n/a	117208	left_buttonPress	12	smiley_face
234.486	n/a	117243	contrastTrial_start	5	n/a
240.486	n/a	120243	right_target	9	n/a
242.798	n/a	121399	right_buttonPress	13	smiley_face
242.888	n/a	121444	contrastTrial_start	5	n/a
245.688	n/a	122844	left_target	8	n/a
248.088	n/a	124044	contrastTrial_start	5	n/a
254.088	n/a	127044	left_target	8	n/a
256.118	n/a	128059	left_buttonPress	12	smiley_face
256.488	n/a	128244	contrastTrial_start	5	n/a
259.288	n/a	129644	left_target	8	n/a
261.648	n/a	130824	left_buttonPress	12	smiley_face
261.688	n/a	130844	contrastTrial_start	5	n/a
264.488	n/a	132244	right_target	9	n/a
266.818	n/a	133409	right_buttonPress	13	smiley_face
266.888	n/a	133444	contrastTrial_start	5	n/a
271.288	n/a	135644	left_target	8	n/a
273.128	n/a	136564	left_buttonPress	12	smiley_face
273.688	n/a	136844	contrastTrial_start	5	n/a
274.888	n/a	137444	left_buttonPress	12	non_target
280.03	n/a	140015	break cnt	break cnt	n/a
309.882	n/a	154941	9999	9999	n/a
