onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
39.404	n/a	19702	seqLearning_start	91	n/a	n/a	8
45.694	n/a	22847	learningBlock_1	31	n/a	n/a	8
45.712	n/a	22856	dot_no1_ON	11	n/a	n/a	8
46.3	n/a	23150	dot_no1_OFF	21	n/a	n/a	8
47.62	n/a	23810	dot_no6_ON	16	n/a	n/a	8
48.198	n/a	24099	dot_no6_OFF	26	n/a	n/a	8
49.52	n/a	24760	dot_no4_ON	14	n/a	n/a	8
50.1	n/a	25050	dot_no4_OFF	24	n/a	n/a	8
51.42	n/a	25710	dot_no2_ON	12	n/a	n/a	8
52.01	n/a	26005	dot_no2_OFF	22	n/a	n/a	8
53.33	n/a	26665	dot_no7_ON	17	n/a	n/a	8
53.91	n/a	26955	dot_no7_OFF	27	n/a	n/a	8
55.23	n/a	27615	dot_no3_ON	13	n/a	n/a	8
55.82	n/a	27910	dot_no3_OFF	23	n/a	n/a	8
57.14	n/a	28570	dot_no8_ON	18	n/a	n/a	8
57.73	n/a	28865	dot_no8_OFF	28	n/a	n/a	8
59.05	n/a	29525	dot_no5_ON	15	n/a	n/a	8
59.64	n/a	29820	dot_no5_OFF	25	n/a	n/a	8
60.96	n/a	30480	dot_no2_ON	12	n/a	n/a	8
61.55	n/a	30775	dot_no2_OFF	22	n/a	n/a	8
62.87	n/a	31435	dot_no7_ON	17	n/a	n/a	8
63.45	n/a	31725	dot_no7_OFF	27	1-6-3-8-4-7-2-5-8-6	1-6-4-2-7-3-8-5-2-7	8
117.852	n/a	58926	learningBlock_2	32	n/a	n/a	8
117.862	n/a	58931	dot_no1_ON	11	n/a	n/a	8
118.442	n/a	59221	dot_no1_OFF	21	n/a	n/a	8
119.762	n/a	59881	dot_no6_ON	16	n/a	n/a	8
120.342	n/a	60171	dot_no6_OFF	26	n/a	n/a	8
121.662	n/a	60831	dot_no4_ON	14	n/a	n/a	8
122.242	n/a	61121	dot_no4_OFF	24	n/a	n/a	8
123.562	n/a	61781	dot_no2_ON	12	n/a	n/a	8
124.152	n/a	62076	dot_no2_OFF	22	n/a	n/a	8
125.472	n/a	62736	dot_no7_ON	17	n/a	n/a	8
126.052	n/a	63026	dot_no7_OFF	27	n/a	n/a	8
127.372	n/a	63686	dot_no3_ON	13	n/a	n/a	8
127.952	n/a	63976	dot_no3_OFF	23	n/a	n/a	8
129.272	n/a	64636	dot_no8_ON	18	n/a	n/a	8
129.852	n/a	64926	dot_no8_OFF	28	n/a	n/a	8
131.172	n/a	65586	dot_no5_ON	15	n/a	n/a	8
131.752	n/a	65876	dot_no5_OFF	25	n/a	n/a	8
133.072	n/a	66536	dot_no2_ON	12	n/a	n/a	8
133.652	n/a	66826	dot_no2_OFF	22	n/a	n/a	8
134.972	n/a	67486	dot_no7_ON	17	n/a	n/a	8
135.562	n/a	67781	dot_no7_OFF	27	1-6-4-2-7-1-3-7-8-5	1-6-4-2-7-3-8-5-2-7	8
160.424	n/a	80212	learningBlock_3	33	n/a	n/a	8
160.432	n/a	80216	dot_no1_ON	11	n/a	n/a	8
161.012	n/a	80506	dot_no1_OFF	21	n/a	n/a	8
162.334	n/a	81167	dot_no6_ON	16	n/a	n/a	8
162.912	n/a	81456	dot_no6_OFF	26	n/a	n/a	8
164.232	n/a	82116	dot_no4_ON	14	n/a	n/a	8
164.812	n/a	82406	dot_no4_OFF	24	n/a	n/a	8
166.134	n/a	83067	dot_no2_ON	12	n/a	n/a	8
166.724	n/a	83362	dot_no2_OFF	22	n/a	n/a	8
168.044	n/a	84022	dot_no7_ON	17	n/a	n/a	8
168.624	n/a	84312	dot_no7_OFF	27	n/a	n/a	8
169.944	n/a	84972	dot_no3_ON	13	n/a	n/a	8
170.524	n/a	85262	dot_no3_OFF	23	n/a	n/a	8
171.844	n/a	85922	dot_no8_ON	18	n/a	n/a	8
172.434	n/a	86217	dot_no8_OFF	28	n/a	n/a	8
173.754	n/a	86877	dot_no5_ON	15	n/a	n/a	8
174.344	n/a	87172	dot_no5_OFF	25	n/a	n/a	8
175.664	n/a	87832	dot_no2_ON	12	n/a	n/a	8
176.244	n/a	88122	dot_no2_OFF	22	n/a	n/a	8
177.564	n/a	88782	dot_no7_ON	17	n/a	n/a	8
178.144	n/a	89072	dot_no7_OFF	27	1-6-5-2-3-7-4-7-3-1	1-6-4-2-7-3-8-5-2-7	8
202.744	n/a	101372	learningBlock_4	34	n/a	n/a	8
202.754	n/a	101377	dot_no1_ON	11	n/a	n/a	8
203.334	n/a	101667	dot_no1_OFF	21	n/a	n/a	8
204.654	n/a	102327	dot_no6_ON	16	n/a	n/a	8
205.234	n/a	102617	dot_no6_OFF	26	n/a	n/a	8
206.554	n/a	103277	dot_no4_ON	14	n/a	n/a	8
207.134	n/a	103567	dot_no4_OFF	24	n/a	n/a	8
208.454	n/a	104227	dot_no2_ON	12	n/a	n/a	8
209.034	n/a	104517	dot_no2_OFF	22	n/a	n/a	8
210.354	n/a	105177	dot_no7_ON	17	n/a	n/a	8
210.934	n/a	105467	dot_no7_OFF	27	n/a	n/a	8
212.256	n/a	106128	dot_no3_ON	13	n/a	n/a	8
212.844	n/a	106422	dot_no3_OFF	23	n/a	n/a	8
214.166	n/a	107083	dot_no8_ON	18	n/a	n/a	8
214.754	n/a	107377	dot_no8_OFF	28	n/a	n/a	8
216.074	n/a	108037	dot_no5_ON	15	n/a	n/a	8
216.654	n/a	108327	dot_no5_OFF	25	n/a	n/a	8
217.976	n/a	108988	dot_no2_ON	12	n/a	n/a	8
218.564	n/a	109282	dot_no2_OFF	22	n/a	n/a	8
219.884	n/a	109942	dot_no7_ON	17	n/a	n/a	8
220.464	n/a	110232	dot_no7_OFF	27	1-6-5-2-7-3-6-1-5-3	1-6-4-2-7-3-8-5-2-7	8
245.338	n/a	122669	learningBlock_5	35	n/a	n/a	8
245.346	n/a	122673	dot_no1_ON	11	n/a	n/a	8
245.926	n/a	122963	dot_no1_OFF	21	n/a	n/a	8
247.246	n/a	123623	dot_no6_ON	16	n/a	n/a	8
247.826	n/a	123913	dot_no6_OFF	26	n/a	n/a	8
249.146	n/a	124573	dot_no4_ON	14	n/a	n/a	8
249.726	n/a	124863	dot_no4_OFF	24	n/a	n/a	8
251.046	n/a	125523	dot_no2_ON	12	n/a	n/a	8
251.626	n/a	125813	dot_no2_OFF	22	n/a	n/a	8
252.946	n/a	126473	dot_no7_ON	17	n/a	n/a	8
253.526	n/a	126763	dot_no7_OFF	27	n/a	n/a	8
254.846	n/a	127423	dot_no3_ON	13	n/a	n/a	8
255.426	n/a	127713	dot_no3_OFF	23	n/a	n/a	8
256.746	n/a	128373	dot_no8_ON	18	n/a	n/a	8
257.336	n/a	128668	dot_no8_OFF	28	n/a	n/a	8
258.656	n/a	129328	dot_no5_ON	15	n/a	n/a	8
259.246	n/a	129623	dot_no5_OFF	25	n/a	n/a	8
260.566	n/a	130283	dot_no2_ON	12	n/a	n/a	8
261.156	n/a	130578	dot_no2_OFF	22	n/a	n/a	8
262.476	n/a	131238	dot_no7_ON	17	n/a	n/a	8
263.056	n/a	131528	dot_no7_OFF	27	1-6-4-2-7-3-8-3-7-5	1-6-4-2-7-3-8-5-2-7	8
284.668	n/a	142334	seqLearning_stop	50	n/a	n/a	8
285.581	n/a	142790.5	boundary	boundary	n/a	n/a	8
