onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
146.502	n/a	73251	seqLearning_start	91	n/a	n/a	8
152.776	n/a	76388	learningBlock_1	31	n/a	n/a	8
152.808	n/a	76404	dot_no1_ON	11	n/a	n/a	8
153.396	n/a	76698	dot_no1_OFF	21	n/a	n/a	8
154.716	n/a	77358	dot_no6_ON	16	n/a	n/a	8
155.296	n/a	77648	dot_no6_OFF	26	n/a	n/a	8
156.616	n/a	78308	dot_no4_ON	14	n/a	n/a	8
157.196	n/a	78598	dot_no4_OFF	24	n/a	n/a	8
158.516	n/a	79258	dot_no2_ON	12	n/a	n/a	8
159.096	n/a	79548	dot_no2_OFF	22	n/a	n/a	8
160.416	n/a	80208	dot_no7_ON	17	n/a	n/a	8
160.996	n/a	80498	dot_no7_OFF	27	n/a	n/a	8
162.316	n/a	81158	dot_no3_ON	13	n/a	n/a	8
162.906	n/a	81453	dot_no3_OFF	23	n/a	n/a	8
164.226	n/a	82113	dot_no8_ON	18	n/a	n/a	8
164.806	n/a	82403	dot_no8_OFF	28	n/a	n/a	8
166.126	n/a	83063	dot_no5_ON	15	n/a	n/a	8
166.706	n/a	83353	dot_no5_OFF	25	n/a	n/a	8
168.026	n/a	84013	dot_no2_ON	12	n/a	n/a	8
168.606	n/a	84303	dot_no2_OFF	22	n/a	n/a	8
169.926	n/a	84963	dot_no7_ON	17	n/a	n/a	8
170.506	n/a	85253	dot_no7_OFF	27	1-6-4-7-7-2-5-7-3-8	1-6-4-2-7-3-8-5-2-7	8
217.956	n/a	108978	learningBlock_2	32	n/a	n/a	8
217.964	n/a	108982	dot_no1_ON	11	n/a	n/a	8
218.544	n/a	109272	dot_no1_OFF	21	n/a	n/a	8
219.864	n/a	109932	dot_no6_ON	16	n/a	n/a	8
220.454	n/a	110227	dot_no6_OFF	26	n/a	n/a	8
221.774	n/a	110887	dot_no4_ON	14	n/a	n/a	8
222.354	n/a	111177	dot_no4_OFF	24	n/a	n/a	8
223.674	n/a	111837	dot_no2_ON	12	n/a	n/a	8
224.254	n/a	112127	dot_no2_OFF	22	n/a	n/a	8
225.574	n/a	112787	dot_no7_ON	17	n/a	n/a	8
226.164	n/a	113082	dot_no7_OFF	27	n/a	n/a	8
227.484	n/a	113742	dot_no3_ON	13	n/a	n/a	8
228.074	n/a	114037	dot_no3_OFF	23	n/a	n/a	8
229.394	n/a	114697	dot_no8_ON	18	n/a	n/a	8
229.974	n/a	114987	dot_no8_OFF	28	n/a	n/a	8
231.294	n/a	115647	dot_no5_ON	15	n/a	n/a	8
231.874	n/a	115937	dot_no5_OFF	25	n/a	n/a	8
233.194	n/a	116597	dot_no2_ON	12	n/a	n/a	8
233.774	n/a	116887	dot_no2_OFF	22	n/a	n/a	8
235.094	n/a	117547	dot_no7_ON	17	n/a	n/a	8
235.674	n/a	117837	dot_no7_OFF	27	1-6-4-7-3-5-8-2-7-1	1-6-4-2-7-3-8-5-2-7	8
265.266	n/a	132633	learningBlock_3	33	n/a	n/a	8
265.274	n/a	132637	dot_no1_ON	11	n/a	n/a	8
265.854	n/a	132927	dot_no1_OFF	21	n/a	n/a	8
267.174	n/a	133587	dot_no6_ON	16	n/a	n/a	8
267.754	n/a	133877	dot_no6_OFF	26	n/a	n/a	8
269.074	n/a	134537	dot_no4_ON	14	n/a	n/a	8
269.654	n/a	134827	dot_no4_OFF	24	n/a	n/a	8
