onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
27.336	n/a	13668	seqLearning_start	91	n/a	n/a	8
33.606	n/a	16803	learningBlock_1	31	n/a	n/a	8
33.626	n/a	16813	dot_no1_ON	11	n/a	n/a	8
34.216	n/a	17108	dot_no1_OFF	21	n/a	n/a	8
35.536	n/a	17768	dot_no6_ON	16	n/a	n/a	8
36.116	n/a	18058	dot_no6_OFF	26	n/a	n/a	8
37.436	n/a	18718	dot_no4_ON	14	n/a	n/a	8
38.016	n/a	19008	dot_no4_OFF	24	n/a	n/a	8
39.336	n/a	19668	dot_no2_ON	12	n/a	n/a	8
39.926	n/a	19963	dot_no2_OFF	22	n/a	n/a	8
41.246	n/a	20623	dot_no7_ON	17	n/a	n/a	8
41.826	n/a	20913	dot_no7_OFF	27	n/a	n/a	8
43.146	n/a	21573	dot_no3_ON	13	n/a	n/a	8
43.726	n/a	21863	dot_no3_OFF	23	n/a	n/a	8
45.046	n/a	22523	dot_no8_ON	18	n/a	n/a	8
45.626	n/a	22813	dot_no8_OFF	28	n/a	n/a	8
46.946	n/a	23473	dot_no5_ON	15	n/a	n/a	8
47.526	n/a	23763	dot_no5_OFF	25	n/a	n/a	8
48.846	n/a	24423	dot_no2_ON	12	n/a	n/a	8
49.426	n/a	24713	dot_no2_OFF	22	n/a	n/a	8
50.746	n/a	25373	dot_no7_ON	17	n/a	n/a	8
51.326	n/a	25663	dot_no7_OFF	27	1-6-7-7-2-3-4-5-8-2	1-6-4-2-7-3-8-5-2-7	8
87.488	n/a	43744	learningBlock_2	32	n/a	n/a	8
87.498	n/a	43749	dot_no1_ON	11	n/a	n/a	8
88.086	n/a	44043	dot_no1_OFF	21	n/a	n/a	8
89.408	n/a	44704	dot_no6_ON	16	n/a	n/a	8
89.996	n/a	44998	dot_no6_OFF	26	n/a	n/a	8
91.318	n/a	45659	dot_no4_ON	14	n/a	n/a	8
91.906	n/a	45953	dot_no4_OFF	24	n/a	n/a	8
93.228	n/a	46614	dot_no2_ON	12	n/a	n/a	8
93.808	n/a	46904	dot_no2_OFF	22	n/a	n/a	8
95.128	n/a	47564	dot_no7_ON	17	n/a	n/a	8
95.708	n/a	47854	dot_no7_OFF	27	n/a	n/a	8
97.028	n/a	48514	dot_no3_ON	13	n/a	n/a	8
97.608	n/a	48804	dot_no3_OFF	23	n/a	n/a	8
98.928	n/a	49464	dot_no8_ON	18	n/a	n/a	8
99.518	n/a	49759	dot_no8_OFF	28	n/a	n/a	8
100.838	n/a	50419	dot_no5_ON	15	n/a	n/a	8
101.428	n/a	50714	dot_no5_OFF	25	n/a	n/a	8
102.748	n/a	51374	dot_no2_ON	12	n/a	n/a	8
103.338	n/a	51669	dot_no2_OFF	22	n/a	n/a	8
104.658	n/a	52329	dot_no7_ON	17	n/a	n/a	8
105.238	n/a	52619	dot_no7_OFF	27	1-6-3-2-7-3-7-8-4-5	1-6-4-2-7-3-8-5-2-7	8
130.62	n/a	65310	learningBlock_3	33	n/a	n/a	8
130.628	n/a	65314	dot_no1_ON	11	n/a	n/a	8
131.208	n/a	65604	dot_no1_OFF	21	n/a	n/a	8
132.528	n/a	66264	dot_no6_ON	16	n/a	n/a	8
133.118	n/a	66559	dot_no6_OFF	26	n/a	n/a	8
134.438	n/a	67219	dot_no4_ON	14	n/a	n/a	8
135.028	n/a	67514	dot_no4_OFF	24	n/a	n/a	8
136.348	n/a	68174	dot_no2_ON	12	n/a	n/a	8
136.928	n/a	68464	dot_no2_OFF	22	n/a	n/a	8
138.25	n/a	69125	dot_no7_ON	17	n/a	n/a	8
138.838	n/a	69419	dot_no7_OFF	27	n/a	n/a	8
140.16	n/a	70080	dot_no3_ON	13	n/a	n/a	8
140.738	n/a	70369	dot_no3_OFF	23	n/a	n/a	8
142.058	n/a	71029	dot_no8_ON	18	n/a	n/a	8
142.638	n/a	71319	dot_no8_OFF	28	n/a	n/a	8
143.96	n/a	71980	dot_no5_ON	15	n/a	n/a	8
144.548	n/a	72274	dot_no5_OFF	25	n/a	n/a	8
145.87	n/a	72935	dot_no2_ON	12	n/a	n/a	8
146.458	n/a	73229	dot_no2_OFF	22	n/a	n/a	8
