onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
26.71	n/a	13355	seqLearning_start	91	n/a	n/a	8
32.984	n/a	16492	learningBlock_1	31	n/a	n/a	8
33.012	n/a	16506	dot_no1_ON	11	n/a	n/a	8
33.602	n/a	16801	dot_no1_OFF	21	n/a	n/a	8
34.92	n/a	17460	dot_no6_ON	16	n/a	n/a	8
35.5	n/a	17750	dot_no6_OFF	26	n/a	n/a	8
36.82	n/a	18410	dot_no4_ON	14	n/a	n/a	8
37.4	n/a	18700	dot_no4_OFF	24	n/a	n/a	8
38.72	n/a	19360	dot_no2_ON	12	n/a	n/a	8
39.3	n/a	19650	dot_no2_OFF	22	n/a	n/a	8
40.62	n/a	20310	dot_no7_ON	17	n/a	n/a	8
41.2	n/a	20600	dot_no7_OFF	27	n/a	n/a	8
42.52	n/a	21260	dot_no3_ON	13	n/a	n/a	8
43.1	n/a	21550	dot_no3_OFF	23	n/a	n/a	8
44.42	n/a	22210	dot_no8_ON	18	n/a	n/a	8
45	n/a	22500	dot_no8_OFF	28	n/a	n/a	8
46.32	n/a	23160	dot_no5_ON	15	n/a	n/a	8
46.9	n/a	23450	dot_no5_OFF	25	n/a	n/a	8
48.22	n/a	24110	dot_no2_ON	12	n/a	n/a	8
48.8	n/a	24400	dot_no2_OFF	22	n/a	n/a	8
50.12	n/a	25060	dot_no7_ON	17	n/a	n/a	8
50.7	n/a	25350	dot_no7_OFF	27	1-6-3-7-5-2-4-8-1-1	1-6-4-2-7-3-8-5-2-7	8
81.494	n/a	40747	learningBlock_2	32	n/a	n/a	8
81.502	n/a	40751	dot_no1_ON	11	n/a	n/a	8
82.082	n/a	41041	dot_no1_OFF	21	n/a	n/a	8
83.402	n/a	41701	dot_no6_ON	16	n/a	n/a	8
83.982	n/a	41991	dot_no6_OFF	26	n/a	n/a	8
85.302	n/a	42651	dot_no4_ON	14	n/a	n/a	8
85.882	n/a	42941	dot_no4_OFF	24	n/a	n/a	8
87.202	n/a	43601	dot_no2_ON	12	n/a	n/a	8
87.782	n/a	43891	dot_no2_OFF	22	n/a	n/a	8
89.102	n/a	44551	dot_no7_ON	17	n/a	n/a	8
89.682	n/a	44841	dot_no7_OFF	27	n/a	n/a	8
91.002	n/a	45501	dot_no3_ON	13	n/a	n/a	8
91.582	n/a	45791	dot_no3_OFF	23	n/a	n/a	8
92.902	n/a	46451	dot_no8_ON	18	n/a	n/a	8
93.482	n/a	46741	dot_no8_OFF	28	n/a	n/a	8
94.802	n/a	47401	dot_no5_ON	15	n/a	n/a	8
95.382	n/a	47691	dot_no5_OFF	25	n/a	n/a	8
96.702	n/a	48351	dot_no2_ON	12	n/a	n/a	8
97.282	n/a	48641	dot_no2_OFF	22	n/a	n/a	8
98.602	n/a	49301	dot_no7_ON	17	n/a	n/a	8
99.182	n/a	49591	dot_no7_OFF	27	1-6-4-2-3-7-5-7-3-1	1-6-4-2-7-3-8-5-2-7	8
134.936	n/a	67468	learningBlock_3	33	n/a	n/a	8
134.942	n/a	67471	dot_no1_ON	11	n/a	n/a	8
135.532	n/a	67766	dot_no1_OFF	21	n/a	n/a	8
136.852	n/a	68426	dot_no6_ON	16	n/a	n/a	8
137.432	n/a	68716	dot_no6_OFF	26	n/a	n/a	8
138.752	n/a	69376	dot_no4_ON	14	n/a	n/a	8
139.332	n/a	69666	dot_no4_OFF	24	n/a	n/a	8
140.654	n/a	70327	dot_no2_ON	12	n/a	n/a	8
141.232	n/a	70616	dot_no2_OFF	22	n/a	n/a	8
142.552	n/a	71276	dot_no7_ON	17	n/a	n/a	8
143.144	n/a	71572	dot_no7_OFF	27	n/a	n/a	8
144.462	n/a	72231	dot_no3_ON	13	n/a	n/a	8
145.042	n/a	72521	dot_no3_OFF	23	n/a	n/a	8
146.362	n/a	73181	dot_no8_ON	18	n/a	n/a	8
146.942	n/a	73471	dot_no8_OFF	28	n/a	n/a	8
148.262	n/a	74131	dot_no5_ON	15	n/a	n/a	8
148.844	n/a	74422	dot_no5_OFF	25	n/a	n/a	8
150.162	n/a	75081	dot_no2_ON	12	n/a	n/a	8
150.742	n/a	75371	dot_no2_OFF	22	n/a	n/a	8
152.062	n/a	76031	dot_no7_ON	17	n/a	n/a	8
152.642	n/a	76321	dot_no7_OFF	27	1-6-4-2-5-3-7-2-5-1	1-6-4-2-7-3-8-5-2-7	8
181.766	n/a	90883	learningBlock_4	34	n/a	n/a	8
181.774	n/a	90887	dot_no1_ON	11	n/a	n/a	8
182.364	n/a	91182	dot_no1_OFF	21	n/a	n/a	8
183.684	n/a	91842	dot_no6_ON	16	n/a	n/a	8
184.274	n/a	92137	dot_no6_OFF	26	n/a	n/a	8
185.594	n/a	92797	dot_no4_ON	14	n/a	n/a	8
186.174	n/a	93087	dot_no4_OFF	24	n/a	n/a	8
187.494	n/a	93747	dot_no2_ON	12	n/a	n/a	8
188.074	n/a	94037	dot_no2_OFF	22	n/a	n/a	8
189.394	n/a	94697	dot_no7_ON	17	n/a	n/a	8
189.974	n/a	94987	dot_no7_OFF	27	n/a	n/a	8
191.294	n/a	95647	dot_no3_ON	13	n/a	n/a	8
191.874	n/a	95937	dot_no3_OFF	23	n/a	n/a	8
193.194	n/a	96597	dot_no8_ON	18	n/a	n/a	8
193.774	n/a	96887	dot_no8_OFF	28	n/a	n/a	8
195.094	n/a	97547	dot_no5_ON	15	n/a	n/a	8
195.684	n/a	97842	dot_no5_OFF	25	n/a	n/a	8
197.004	n/a	98502	dot_no2_ON	12	n/a	n/a	8
197.584	n/a	98792	dot_no2_OFF	22	n/a	n/a	8
198.904	n/a	99452	dot_no7_ON	17	n/a	n/a	8
199.484	n/a	99742	dot_no7_OFF	27	1-6-4-3-2-5-7-8-7-3	1-6-4-2-7-3-8-5-2-7	8
224.748	n/a	112374	learningBlock_5	35	n/a	n/a	8
224.754	n/a	112377	dot_no1_ON	11	n/a	n/a	8
225.334	n/a	112667	dot_no1_OFF	21	n/a	n/a	8
226.654	n/a	113327	dot_no6_ON	16	n/a	n/a	8
227.234	n/a	113617	dot_no6_OFF	26	n/a	n/a	8
228.554	n/a	114277	dot_no4_ON	14	n/a	n/a	8
229.134	n/a	114567	dot_no4_OFF	24	n/a	n/a	8
230.456	n/a	115228	dot_no2_ON	12	n/a	n/a	8
231.034	n/a	115517	dot_no2_OFF	22	n/a	n/a	8
232.354	n/a	116177	dot_no7_ON	17	n/a	n/a	8
232.934	n/a	116467	dot_no7_OFF	27	n/a	n/a	8
234.254	n/a	117127	dot_no3_ON	13	n/a	n/a	8
234.834	n/a	117417	dot_no3_OFF	23	n/a	n/a	8
236.154	n/a	118077	dot_no8_ON	18	n/a	n/a	8
236.734	n/a	118367	dot_no8_OFF	28	n/a	n/a	8
238.054	n/a	119027	dot_no5_ON	15	n/a	n/a	8
238.634	n/a	119317	dot_no5_OFF	25	n/a	n/a	8
239.956	n/a	119978	dot_no2_ON	12	n/a	n/a	8
240.536	n/a	120268	dot_no2_OFF	22	n/a	n/a	8
